<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_4_449_atp8	0.073	No mitochondrial presequence	62(MPP)	0.242	27-31,86-90,95-99	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_450_atp8	0.093	No mitochondrial presequence	70(MPP)	0.243	8-12,13-17,23-27,33-37,37-41	21-30-high	-	2-7	14-19	-	13-18	-	-	-	-	-	-	-	-	-	
synMTS_4_451_atp8	0.137	No mitochondrial presequence	46(MPP)	0.239	4-8,7-11,16-20,82-86,87-91	4-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_452_atp8	0.155	No mitochondrial presequence	65(MPP)	0.246	34-38,38-42	4-20-high	-	18-23	-	-	-	16-21	-	-	-	-	-	-	-	15-20	
synMTS_4_453_atp8	0.071	No mitochondrial presequence	87(MPP)	0.138	31-35,84-88,89-93	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_454_atp8	0.021	No mitochondrial presequence	70(MPP)	0.286		7-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_455_atp8	0.067	No mitochondrial presequence	33(MPP)	0.242	34-38,58-62,69-73,83-87,86-90	15-24-high	-	-	21-26	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_456_atp8	0.118	No mitochondrial presequence	30(MPP)	0.267	20-24,24-28,27-31,38-42,41-45,51-55,57-61	20-29-high	-	-	-	-	-	-	-	-	-	-	-	23-28	-	-	
synMTS_4_457_atp8	0.480	Possessing mitochondrial presequence	46(MPP)	0.217	82-86,87-91	12-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_458_atp8	0.132	No mitochondrial presequence	90(MPP)	0.244	12-16,36-40,77-81,82-86,87-91	5-14-high	-	-	24-29	-	12-17	-	-	-	-	-	-	-	-	-	
synMTS_4_459_atp8	0.167	No mitochondrial presequence	82(MPP)	0.280	57-61,60-64,72-76,80-84	1-11-high	-	20-25	-	-	-	18-23	-	-	-	17-22	-	-	-	-	
synMTS_4_460_atp8	0.157	No mitochondrial presequence	32(MPP)	0.250	3-7,7-11,21-25,38-42,53-57,65-69,82-86,85-89	3-12-high	-	-	-	-	21-26	-	-	-	-	-	-	-	-	-	
synMTS_4_461_atp8	0.044	No mitochondrial presequence	36(MPP)	0.250	4-8,29-33,63-67,79-83	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_462_atp8	0.174	No mitochondrial presequence	94(MPP)	0.234	80-84,83-87	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_463_atp8	0.136	No mitochondrial presequence	71(MPP)	0.254	18-22,68-72,86-90,96-100	18-27-high	-	12-17	-	-	-	10-15	-	-	-	-	-	-	-	-	
synMTS_4_464_atp8	0.423	Possessing mitochondrial presequence	71(MPP)	0.254	22-26	20-29-high	-	-	-	-	22-27	25-30	-	-	-	-	-	-	-	-	
synMTS_4_465_atp8	0.093	No mitochondrial presequence	21(MPP)	0.190	9-13,53-57	9-18-high	-	-	-	-	9-14	-	-	12-17	-	-	-	-	-	-	
synMTS_4_466_atp8	0.079	No mitochondrial presequence	61(MPP)	0.246	33-37,42-46,96-100	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_467_atp8	0.181	No mitochondrial presequence	92(MPP)	0.250	47-51,63-67,66-70,74-78	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_468_atp8	0.171	No mitochondrial presequence	62(MPP)	0.226	21-25,25-29,59-63	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_469_atp8	0.129	No mitochondrial presequence	19(MPP)	0.211	18-22,33-37,48-52,51-55,87-91	4-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_470_atp8	0.088	No mitochondrial presequence	41(MPP)	0.220	18-22,56-60,70-74,91-95	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_471_atp8	0.088	No mitochondrial presequence	61(MPP)	0.246	9-13,21-25,42-46,78-82	15-25-high	-	-	-	-	-	-	-	-	-	-	-	-	9-14	-	
synMTS_4_472_atp8	0.120	No mitochondrial presequence	24(MPP)	0.208	20-24,49-53,67-71,70-74	16-25-high	-	-	-	-	20-25	-	-	-	-	-	-	-	-	-	
synMTS_4_473_atp8	0.109	No mitochondrial presequence	81(MPP)	0.148	10-14,15-19,18-22,24-28,27-31,78-82,83-87	14-23-high	-	-	-	-	18-23	-	-	-	-	-	-	-	-	-	
synMTS_4_474_atp8	0.557	Possessing mitochondrial presequence	61(MPP)	0.246	8-12,11-15,15-19,25-29	8-17-high	-	-	-	-	8-13	-	-	-	-	-	-	-	-	-	
synMTS_4_475_atp8	0.204	No mitochondrial presequence	57(MPP)	0.246	71-75,92-96	18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_476_atp8	0.332	No mitochondrial presequence	87(MPP)	0.149	2-6,84-88,89-93	12-22-high	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
synMTS_4_477_atp8	0.088	No mitochondrial presequence	50(MPP)	0.240	32-36,37-41,47-51,86-90,91-95	2-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_478_atp8	0.166	No mitochondrial presequence	52(MPP)	0.231	8-12,22-26,88-92,93-97	5-14-high	-	-	-	23-28	-	-	4-9	-	-	3-8	-	-	-	-	
synMTS_4_479_atp8	0.385	No mitochondrial presequence	50(MPP)	0.280	4-8,28-32,39-43,48-52,86-90,91-95	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_480_atp8	0.125	No mitochondrial presequence	78(MPP)	0.244	31-35,35-39,59-63,62-66	14-23-high	-	-	-	-	-	-	19-24	-	-	-	-	-	-	18-23	
synMTS_4_481_atp8	0.199	No mitochondrial presequence	78(MPP)	0.244	6-10,9-13,39-43,65-69,76-80	6-15-high	-	-	-	-	9-14	-	-	-	-	-	-	-	-	-	
synMTS_4_482_atp8	0.104	No mitochondrial presequence	76(MPP)	0.263	7-11,10-14,26-30	21-30-high	-	-	-	-	7-12,10-15	-	-	-	-	-	-	-	-	-	
synMTS_4_483_atp8	0.126	No mitochondrial presequence	88(MPP)	0.239	7-11,56-60,66-70,69-73,85-89	9-20-low	-	-	-	-	-	12-17	-	-	-	11-16	-	-	-	-	
synMTS_4_484_atp8	0.382	No mitochondrial presequence	32(MPP), 33(Icp55)	0.250	2-6,15-19,22-26,26-30,34-38	15-24-high	-	-	8-13	16-21	-	-	-	-	-	-	-	25-30	22-27	-	
synMTS_4_485_atp8	0.456	Possessing mitochondrial presequence	42(MPP)	0.262	8-12,39-43,77-81,82-86	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_486_atp8	0.069	No mitochondrial presequence	68(MPP)	0.221	23-27,28-32	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_487_atp8	0.131	No mitochondrial presequence	81(MPP)	0.235	14-18,78-82	14-23-high	-	-	-	-	-	-	-	-	17-22	-	-	-	-	-	
synMTS_4_488_atp8	0.079	No mitochondrial presequence	54(MPP)	0.222	26-30,40-44,51-55,85-89	19-30-high	-	-	-	-	-	-	-	-	-	12-17	-	-	-	-	
synMTS_4_489_atp8	0.165	No mitochondrial presequence	23(MPP)	0.217	20-24,28-32,38-42,46-50,88-92	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_490_atp8	0.320	No mitochondrial presequence	69(MPP)	0.246	3-7,7-11,11-15,29-33,39-43,61-65	5-14-high	-	-	-	-	-	-	-	-	-	-	-	6-11	-	-	
synMTS_4_491_atp8	0.226	No mitochondrial presequence	67(MPP), 68(Icp55)	0.254	19-23,42-46	11-23-high	-	13-18	-	-	-	11-16	-	-	-	10-15	-	18-23	-	-	
synMTS_4_492_atp8	0.104	No mitochondrial presequence	21(MPP)	0.238	41-45,72-76	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_493_atp8	0.112	No mitochondrial presequence	58(MPP)	0.259	29-33,49-53	15-24-high	-	-	-	15-20	-	-	-	-	-	-	-	-	-	-	
synMTS_4_494_atp8	0.243	No mitochondrial presequence	56(MPP)	0.232	11-15,28-32,33-37,40-44,54-58,92-96	8-17-high	-	-	-	-	-	-	-	24-29	-	23-28	-	-	-	-	
synMTS_4_495_atp8	0.184	No mitochondrial presequence	44(MPP)	0.250	41-45,80-84,85-89	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_496_atp8	0.133	No mitochondrial presequence	56(MPP)	0.250	49-53,61-65	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_497_atp8	0.188	No mitochondrial presequence	94(MPP)	0.149	7-11,53-57,91-95,96-100	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_498_atp8	0.106	No mitochondrial presequence	45(MPP)	0.267	11-15,31-35,54-58,86-90,91-95,95-99	9-18-high	-	-	-	-	11-16	14-19	-	-	-	-	-	-	-	-	
synMTS_4_499_atp8	0.216	No mitochondrial presequence	72(MPP)	0.236	10-14,45-49,59-63,69-73	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_500_atp8	0.111	No mitochondrial presequence	76(MPP)	0.250	35-39,38-42,60-64,64-68,73-77	5-14-high	-	-	-	-	-	8-13	-	-	-	-	-	-	-	7-12	
synMTS_4_501_atp8	0.144	No mitochondrial presequence	94(MPP)	0.266	29-33,34-38,52-56,91-95	20-29-high	-	-	-	-	-	22-27	-	-	-	-	-	-	-	-	
synMTS_4_502_atp8	0.225	No mitochondrial presequence	49(MPP), 50(Icp55)	0.245	15-19,93-97	15-28-high	-	-	-	-	15-20	-	-	-	-	25-30	-	-	-	-	
synMTS_4_503_atp8	0.164	No mitochondrial presequence	65(MPP)	0.231	21-25,37-41,45-49,61-65,93-97	13-25-high	-	-	-	-	-	-	-	-	-	-	-	20-25	-	-	
synMTS_4_504_atp8	0.081	No mitochondrial presequence	86(MPP)	0.233	3-7,63-67,67-71,70-74,79-83,83-87	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_505_atp8	0.072	No mitochondrial presequence	30(MPP)	0.233	40-44,65-69,95-99	12-21-high	-	9-14	11-16	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_506_atp8	0.428	Possessing mitochondrial presequence	43(MPP)	0.233	28-32,40-44,79-83,84-88	1-10-high	-	-	-	-	-	-	-	4-9	-	3-8	-	-	-	-	
synMTS_4_507_atp8	0.050	No mitochondrial presequence	74(MPP)	0.230	7-11,27-31,48-52,57-61	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_508_atp8	0.033	No mitochondrial presequence	56(MPP)	0.250	53-57,92-96	18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_509_atp8	0.122	No mitochondrial presequence	52(MPP)	0.250	9-13,59-63	7-17-high	-	-	-	-	-	-	-	5-10	-	-	-	-	-	-	
synMTS_4_510_atp8	0.077	No mitochondrial presequence	85(MPP)	0.153	44-48,82-86,87-91	21-30-high	-	-	-	-	-	-	-	23-28	-	-	-	-	-	-	
synMTS_4_511_atp8	0.063	No mitochondrial presequence	84(MPP)	0.238	32-36,35-39,39-43,81-85	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	7-12	
synMTS_4_512_atp8	0.160	No mitochondrial presequence	53(MPP)	0.226	4-8,88-92,93-97	1-10-high	-	-	-	-	-	12-17	-	-	-	-	-	-	-	11-16	
synMTS_4_513_atp8	0.161	No mitochondrial presequence	21(MPP), 22(Icp55)	0.238	22-26,41-45	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_514_atp8	0.229	No mitochondrial presequence	93(MPP)	0.247	31-35,61-65,90-94	21-30-high	-	-	-	-	-	-	-	5-10	-	-	-	-	-	25-30	
synMTS_4_515_atp8	0.051	No mitochondrial presequence	52(MPP)	0.250	11-15,40-44,66-70,88-92	5-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_516_atp8	0.245	No mitochondrial presequence	49(MPP)	0.245	84-88,89-93	3-12-high	-	5-10	-	-	-	3-8	-	-	20-25	-	-	-	-	-	
synMTS_4_517_atp8	0.106	No mitochondrial presequence	79(MPP)	0.228	58-62,63-67,73-77	20-30-high	-	-	-	-	-	-	-	-	19-24	-	-	-	-	-	
synMTS_4_518_atp8	0.101	No mitochondrial presequence	83(MPP)	0.229	3-7,8-12,28-32,37-41,43-47,47-51	21-30-high	-	-	-	-	-	-	-	-	-	-	21-26	-	-	-	
synMTS_4_519_atp8	0.436	Possessing mitochondrial presequence	89(MPP)	0.236	22-26,39-43,64-68,81-85	15-24-high	-	-	-	-	-	-	18-23	-	-	-	-	-	-	17-22	
synMTS_4_520_atp8	0.252	No mitochondrial presequence	81(MPP)	0.136	33-37,78-82,83-87	3-12-high	-	-	-	-	-	-	6-11	-	-	-	-	-	-	5-10	
synMTS_4_521_atp8	0.324	No mitochondrial presequence	74(MPP)	0.257	46-50,68-72,71-75	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_522_atp8	0.014	No mitochondrial presequence	71(MPP)	0.239	34-38	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_523_atp8	0.058	No mitochondrial presequence	24(MPP)	0.208	16-20,35-39,38-42,41-45	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_524_atp8	0.077	No mitochondrial presequence	38(MPP)	0.237	6-10,27-31,86-90,90-94,95-99	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_525_atp8	0.066	No mitochondrial presequence	84(MPP)	0.131	26-30,43-47,81-85,86-90	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_526_atp8	0.082	No mitochondrial presequence	22(MPP)	0.227	18-22,50-54,63-67,88-92	11-22-high	-	25-30	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_527_atp8	0.404	Possessing mitochondrial presequence	64(MPP)	0.250	28-32,58-62	15-24-high	-	-	-	-	-	17-22	-	-	-	16-21	-	-	-	-	
synMTS_4_528_atp8	0.053	No mitochondrial presequence	84(MPP)	0.226	25-29,36-40,59-63,64-68,67-71,76-80	1-10-low	-	9-14	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_529_atp8	0.115	No mitochondrial presequence	87(MPP)	0.138	84-88,89-93	8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_530_atp8	0.123	No mitochondrial presequence	28(MPP), 29(Icp55)	0.214	22-26	20-29-high	-	-	-	-	-	-	-	25-30	-	-	-	-	-	-	
synMTS_4_531_atp8	0.104	No mitochondrial presequence	44(MPP)	0.227	15-19,38-42,79-83,84-88	9-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_532_atp8	0.101	No mitochondrial presequence	62(MPP)	0.242	7-11,16-20,49-53,52-56,56-60	4-13-high	-	-	-	-	-	-	-	-	-	-	-	6-11	-	-	
synMTS_4_533_atp8	0.135	No mitochondrial presequence	37(MPP)	0.243	78-82,90-94	11-20-high	-	16-21	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_534_atp8	0.089	No mitochondrial presequence	87(MPP)	0.241	40-44,57-61,74-78,84-88	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_535_atp8	0.032	No mitochondrial presequence	60(MPP)	0.217	95-99	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_536_atp8	0.049	No mitochondrial presequence	61(MPP)	0.246	96-100	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_537_atp8	0.088	No mitochondrial presequence	95(MPP)	0.242	22-26,25-29,63-67,68-72	13-22-high	-	-	-	-	22-27,25-30	-	-	-	-	-	-	-	-	-	
synMTS_4_538_atp8	0.336	No mitochondrial presequence	82(MPP)	0.244	22-26,33-37,61-65,74-78	21-30-high	-	-	-	-	-	-	-	-	-	25-30	-	-	-	-	
synMTS_4_539_atp8	0.085	No mitochondrial presequence	44(MPP)	0.227	4-8,53-57,56-60,79-83,87-91	1-10-low	-	-	-	-	-	-	-	-	-	-	-	3-8	4-9	-	
synMTS_4_540_atp8	0.142	No mitochondrial presequence	58(MPP)	0.241	20-24,24-28,44-48	17-28-high	-	-	-	-	-	-	-	-	-	-	-	23-28	-	-	
synMTS_4_541_atp8	0.091	No mitochondrial presequence	89(MPP)	0.258	53-57,56-60,60-64,83-87,87-91	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_542_atp8	0.103	No mitochondrial presequence	88(MPP)	0.261	22-26,35-39,54-58,60-64,69-73,72-76,77-81	7-16-high	-	-	-	-	22-27	25-30	9-14	-	-	-	-	-	-	-	
synMTS_4_543_atp8	0.090	No mitochondrial presequence	45(MPP)	0.267	17-21,68-72,82-86,89-93,94-98	11-21-high	-	24-29	-	-	-	22-27	-	-	-	21-26	-	16-21	-	-	
synMTS_4_544_atp8	0.073	No mitochondrial presequence	24(MPP)	0.208	12-16,30-34,73-77,86-90	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_545_atp8	0.117	No mitochondrial presequence	50(MPP)	0.240	7-11,11-15,28-32,46-50,57-61,62-66,65-69,80-84	7-18-high	-	-	-	-	-	-	-	14-19	-	-	-	10-15	7-12	-	
synMTS_4_546_atp8	0.063	No mitochondrial presequence	95(MPP)	0.168	41-45,46-50,50-54,92-96	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_547_atp8	0.080	No mitochondrial presequence	92(MPP)	0.239	8-12,13-17,30-34,38-42,41-45,54-58	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_548_atp8	0.024	No mitochondrial presequence	22(MPP)	0.227	49-53,52-56,56-60,60-64,67-71,71-75,75-79,95-99	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_549_atp8	0.108	No mitochondrial presequence	61(MPP)	0.246	15-19,27-31,47-51	13-22-high	-	-	-	-	15-20	-	-	-	-	-	-	-	-	-	
synMTS_4_550_atp8	0.221	No mitochondrial presequence	92(MPP)	0.163	30-34,40-44,89-93,94-98	4-13-high	-	-	-	-	-	-	5-10	-	-	17-22	-	-	-	-	
synMTS_4_551_atp8	0.213	No mitochondrial presequence	75(MPP), 76(Icp55)	0.253	43-47,71-75,87-91	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_552_atp8	0.062	No mitochondrial presequence	53(MPP)	0.226	88-92,93-97	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_553_atp8	0.044	No mitochondrial presequence	53(MPP)	0.245	20-24,88-92,93-97	20-29-high	-	-	-	-	-	14-19	-	-	-	-	-	-	-	-	
synMTS_4_554_atp8	0.125	No mitochondrial presequence	41(MPP)	0.244	4-8,38-42,70-74	2-11-high	-	-	-	-	-	-	-	-	-	-	-	3-8	-	-	
synMTS_4_555_atp8	0.086	No mitochondrial presequence	82(MPP)	0.256	27-31,66-70	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_556_atp8	0.093	No mitochondrial presequence	76(MPP)	0.263	30-34,38-42	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_557_atp8	0.040	No mitochondrial presequence	67(MPP)	0.239	4-8,26-30,31-35,34-38	18-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_558_atp8	0.083	No mitochondrial presequence	16(MPP)	0.188	4-8,7-11,10-14,61-65,95-99	5-14-high	-	-	-	-	7-12	-	-	-	2-7	-	1-6	-	-	-	
synMTS_4_559_atp8	0.095	No mitochondrial presequence	45(MPP)	0.244	18-22,35-39,38-42,59-63,77-81	12-21-high	-	-	-	-	-	-	13-18	-	-	-	-	-	-	-	
synMTS_4_560_atp8	0.105	No mitochondrial presequence	79(MPP)	0.253	7-11,10-14	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_561_atp8	0.143	No mitochondrial presequence	30(MPP)	0.200	8-12,55-59	10-20-high	-	-	-	-	8-13	-	-	-	-	-	-	-	-	-	
synMTS_4_562_atp8	0.048	No mitochondrial presequence	85(MPP)	0.247	12-16,35-39,40-44,44-48	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_563_atp8	0.128	No mitochondrial presequence	76(MPP)	0.250	53-57,57-61	17-26-high	-	-	-	-	-	-	20-25	-	-	19-24	-	-	-	-	
synMTS_4_564_atp8	0.046	No mitochondrial presequence	39(MPP)	0.231	27-31,31-35,53-57,63-67,86-90	21-30-high	-	-	-	-	-	-	-	-	-	1-6	-	-	-	-	
synMTS_4_565_atp8	0.067	No mitochondrial presequence	69(MPP)	0.246	41-45,66-70	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_566_atp8	0.101	No mitochondrial presequence	84(MPP)	0.155	11-15,22-26,81-85,86-90	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	22-27	-	
synMTS_4_567_atp8	0.099	No mitochondrial presequence	18(MPP)	0.222	10-14,15-19,37-41,41-45,44-48,68-72,71-75,95-99	15-24-high	-	5-10	-	-	-	3-8	-	-	-	2-7	-	-	-	-	
synMTS_4_568_atp8	0.349	No mitochondrial presequence	52(MPP)	0.269	11-15,87-91,92-96	7-16-high	-	-	12-17	-	11-16	-	2-7	-	-	1-6	-	-	-	-	
synMTS_4_569_atp8	0.420	Possessing mitochondrial presequence	54(MPP)	0.259	2-6,16-20,38-42,89-93,94-98	2-13-high	-	11-16	-	-	16-21	-	-	-	-	-	-	-	-	-	
synMTS_4_570_atp8	0.264	No mitochondrial presequence	55(MPP)	0.255	2-6,12-16,32-36,91-95,96-100	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_571_atp8	0.118	No mitochondrial presequence	28(MPP)	0.250	40-44	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_572_atp8	0.118	No mitochondrial presequence	76(MPP)	0.237	18-22,47-51,70-74,73-77	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	18-23	-	
synMTS_4_573_atp8	0.146	No mitochondrial presequence	85(MPP)	0.247	46-50,49-53,52-56	17-26-high	-	14-19	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_574_atp8	0.033	No mitochondrial presequence	83(MPP)	0.217	13-17,17-21,27-31,32-36,46-50	5-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_575_atp8	0.075	No mitochondrial presequence	74(MPP)	0.203	56-60,61-65,66-70	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_576_atp8	0.187	No mitochondrial presequence	67(MPP)	0.224	27-31,31-35	1-13-low	-	-	-	-	-	-	9-14	-	-	8-13	-	-	-	-	
synMTS_4_577_atp8	0.392	Possessing mitochondrial presequence	42(MPP)	0.238	2-6,39-43,81-85	2-11-high	-	21-26	-	-	-	-	5-10	-	-	-	-	1-6	-	-	
synMTS_4_578_atp8	0.262	No mitochondrial presequence	73(MPP)	0.233	9-13,27-31	9-18-high	-	-	-	10-15	-	-	-	-	-	-	-	-	-	-	
synMTS_4_579_atp8	0.125	No mitochondrial presequence	24(MPP)	0.250	89-93,92-96	6-17-high	-	-	-	-	-	13-18	-	-	-	-	-	-	-	12-17	
synMTS_4_580_atp8	0.065	No mitochondrial presequence	43(MPP)	0.209	47-51,89-93	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_581_atp8	0.096	No mitochondrial presequence	5(MPP)	0.000	4-8,64-68	4-14-high	-	-	-	-	-	-	-	-	-	-	-	3-8	-	-	
synMTS_4_582_atp8	0.126	No mitochondrial presequence	58(MPP)	0.241	16-20,51-55,94-98	14-23-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_4_583_atp8	0.303	No mitochondrial presequence	53(MPP)	0.245	3-7,33-37,50-54,89-93,94-98	8-17-high	-	-	-	-	3-8	13-18	-	-	-	-	-	-	-	-	
synMTS_4_584_atp8	0.049	No mitochondrial presequence	35(MPP)	0.229	10-14,20-24,36-40,40-44,52-56	2-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_585_atp8	0.161	No mitochondrial presequence	58(MPP)	0.224	18-22,23-27,48-52,94-98	12-22-high	-	-	-	-	-	-	-	-	21-26	-	-	-	-	-	
synMTS_4_586_atp8	0.132	No mitochondrial presequence	40(MPP)	0.250	29-33,76-80,81-85	16-25-high	-	-	-	-	-	8-13	18-23	-	-	7-12	-	-	-	-	
synMTS_4_587_atp8	0.251	No mitochondrial presequence	41(MPP)	0.244	5-9	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_588_atp8	0.113	No mitochondrial presequence	43(MPP)	0.209	4-8,28-32,78-82,83-87	21-30-low	-	-	-	-	-	-	23-28	-	-	22-27	-	-	-	-	
synMTS_4_589_atp8	0.095	No mitochondrial presequence	58(MPP)	0.259	2-6,14-18,21-25,93-97	11-20-high	-	-	-	-	2-7	-	-	-	-	-	-	-	-	-	
synMTS_4_590_atp8	0.059	No mitochondrial presequence	63(MPP)	0.254	46-50	9-18-high	-	-	-	-	-	-	-	-	-	2-7	-	-	-	-	
synMTS_4_591_atp8	0.099	No mitochondrial presequence	48(MPP)	0.229	84-88,89-93	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_592_atp8	0.089	No mitochondrial presequence	93(MPP)	0.258	25-29,29-33,63-67,82-86	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_593_atp8	0.144	No mitochondrial presequence	32(MPP)	0.219	7-11,17-21,20-24,56-60,68-72,92-96	17-26-high	-	-	-	-	17-22	-	-	-	-	-	-	-	-	-	
synMTS_4_594_atp8	0.139	No mitochondrial presequence	48(MPP)	0.229	54-58,58-62,77-81,81-85,91-95	1-13-low	-	-	-	-	-	-	8-13	-	-	7-12	-	-	-	-	
synMTS_4_595_atp8	0.247	No mitochondrial presequence	34(MPP)	0.235	69-73	13-22-high	-	-	-	-	-	-	4-9	-	-	-	-	-	-	3-8	
synMTS_4_596_atp8	0.041	No mitochondrial presequence	72(MPP)	0.236	39-43,59-63,64-68	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_597_atp8	0.093	No mitochondrial presequence	46(MPP)	0.217	34-38,81-85,86-90	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_598_atp8	0.109	No mitochondrial presequence	45(MPP)	0.222	17-21,60-64,78-82,93-97	13-22-high	-	-	-	-	17-22	-	-	-	-	-	-	-	-	-	
synMTS_4_599_atp8	0.171	No mitochondrial presequence	23(MPP), 24(Icp55)	0.217	11-15,14-18,86-90,90-94	9-18-high	-	-	-	8-13	-	-	-	-	-	1-6	-	-	-	-	
