<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_3_175_mmf1	0.140	No mitochondrial presequence	15(MPP)	0.200	6-10,86-90,90-94	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_176_mmf1	0.692	Possessing mitochondrial presequence	48(MPP)	0.188		1-10-low	-	-	-	-	-	-	14-19	-	-	13-18	-	-	-	-	
synMTS_3_177_mmf1	0.213	No mitochondrial presequence	66(MPP)	0.212	1-5,33-37	21-30-high	-	-	-	-	1-6	-	-	-	-	-	-	-	-	-	
synMTS_3_178_mmf1	0.016	No mitochondrial presequence	76(MPP)	0.197	16-20,57-61	1-10-low	-	-	-	-	-	-	-	-	14-19	-	-	-	-	-	
synMTS_3_179_mmf1	0.172	No mitochondrial presequence	17(MPP)	0.176	20-24,28-32	13-22-high	-	-	-	-	20-25	-	-	-	-	-	-	-	-	-	
synMTS_3_180_mmf1	0.214	No mitochondrial presequence	18(MPP)	0.222	46-50	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_181_mmf1	0.154	No mitochondrial presequence	13(MPP)	0.077	44-48,49-53,65-69	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_182_mmf1	0.146	No mitochondrial presequence	57(MPP)	0.246		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_183_mmf1	0.090	No mitochondrial presequence	7(MPP)	0.143	42-46	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_184_mmf1	0.077	No mitochondrial presequence	26(MPP)	0.077	10-14	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_185_mmf1	0.055	No mitochondrial presequence	52(MPP)	0.019		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_186_mmf1	0.516	Possessing mitochondrial presequence	34(MPP)	0.118	72-76,90-94	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_187_mmf1	0.024	No mitochondrial presequence	33(MPP)	0.030	66-70,69-73,76-80	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_188_mmf1	0.065	No mitochondrial presequence	86(MPP)	0.151		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_189_mmf1	0.464	Possessing mitochondrial presequence	12(MPP)	0.333		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_190_mmf1	0.039	No mitochondrial presequence	58(MPP)	0.241	2-6,38-42	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_191_mmf1	0.154	No mitochondrial presequence	38(MPP)	0.132	64-68,81-85	2-11-low	-	-	-	-	-	20-25	-	-	-	19-24	-	-	-	-	
synMTS_3_192_mmf1	0.061	No mitochondrial presequence	7(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_193_mmf1	0.165	No mitochondrial presequence	74(MPP)	0.108	83-87	8-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_194_mmf1	0.139	No mitochondrial presequence	15(MPP)	0.067		8-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_195_mmf1	0.018	No mitochondrial presequence	78(MPP)	0.167		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_196_mmf1	0.007	No mitochondrial presequence	26(MPP)	-0.077	44-48,63-67,66-70	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_197_mmf1	0.102	No mitochondrial presequence	75(MPP)	0.173	17-21,28-32,54-58	16-28-high	-	-	-	-	-	-	-	-	15-20	-	14-19	-	-	-	
synMTS_3_198_mmf1	0.047	No mitochondrial presequence	64(MPP)	0.109	45-49,88-92	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_199_mmf1	0.055	No mitochondrial presequence	88(MPP)	0.102	15-19,51-55,85-89	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_200_mmf1	0.049	No mitochondrial presequence	25(MPP)	0.080		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_001_mmf1	0.674	Possessing mitochondrial presequence	48(MPP)	0.229	22-26,40-44,57-61,60-64,96-100	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_002_mmf1	0.573	Possessing mitochondrial presequence	91(MPP)	0.253	3-7,35-39,52-56,56-60,66-70	3-12-high	-	-	4-9	-	3-8	-	-	-	-	-	-	-	-	-	
synMTS_4_003_mmf1	0.777	Possessing mitochondrial presequence	7(MPP)	0.143	4-8,8-12,38-42,59-63,70-74,84-88	1-10-high	-	-	-	-	-	-	-	-	-	-	-	7-12	-	-	
synMTS_4_004_mmf1	0.803	Possessing mitochondrial presequence	7(MPP)	0.143	4-8,37-41,58-62,71-75,74-78,89-93	17-26-high	-	-	-	-	-	19-24	-	-	-	-	-	-	-	18-23	
synMTS_4_005_mmf1	0.251	No mitochondrial presequence	49(MPP)	0.245	1-5,8-12,17-21,29-33,46-50,66-70,70-74,88-92,91-95	5-14-high	-	-	-	-	1-6	-	-	-	-	-	-	-	-	-	
synMTS_4_006_mmf1	0.849	Possessing mitochondrial presequence	22(MPP)	0.227	19-23,38-42,64-68,81-85	16-25-high	-	14-19	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_007_mmf1	0.357	No mitochondrial presequence	26(MPP)	0.231	3-7,32-36,53-57,57-61,79-83	7-16-high	-	22-27	24-29	-	-	-	7-12	-	-	6-11	-	-	-	-	
synMTS_4_008_mmf1	0.348	No mitochondrial presequence	47(MPP)	0.234	16-20,80-84,85-89	18-27-high	-	-	-	-	-	-	20-25	-	-	19-24	-	-	-	-	
synMTS_4_009_mmf1	0.212	No mitochondrial presequence	64(MPP)	0.234	14-18,41-45	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_010_mmf1	0.162	No mitochondrial presequence	77(MPP)	0.247	57-61	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_011_mmf1	0.138	No mitochondrial presequence	66(MPP)	0.227	23-27	19-30-high	-	-	24-29	-	23-28	-	-	-	-	-	-	-	-	-	
synMTS_4_012_mmf1	0.627	Possessing mitochondrial presequence	40(MPP)	0.225	24-28,37-41,53-57,72-76,79-83,83-87,91-95	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_013_mmf1	0.740	Possessing mitochondrial presequence	38(MPP)	0.237	3-7,29-33,32-36,79-83,84-88,87-91,91-95,96-100	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_014_mmf1	0.172	No mitochondrial presequence	55(MPP), 56(Icp55)	0.236	8-12,11-15,14-18,27-31,32-36,37-41	11-20-high	-	-	15-20	-	8-13,11-16,14-19	-	-	-	-	-	-	-	-	-	
synMTS_4_015_mmf1	0.591	Possessing mitochondrial presequence	70(MPP)	0.243	39-43,42-46	16-25-high	-	-	-	-	-	11-16	-	-	-	-	-	-	-	10-15	
synMTS_4_016_mmf1	0.314	No mitochondrial presequence	91(MPP)	0.242	41-45,71-75	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_017_mmf1	0.167	No mitochondrial presequence	59(MPP)	0.254	11-15,30-34,41-45,44-48,47-51	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_018_mmf1	0.684	Possessing mitochondrial presequence	72(MPP)	0.236	13-17,52-56	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_019_mmf1	0.257	No mitochondrial presequence	27(MPP)	0.222	53-57,82-86,87-91,90-94	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_020_mmf1	0.106	No mitochondrial presequence	66(MPP)	0.227	17-21,21-25,25-29	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_021_mmf1	0.335	No mitochondrial presequence	56(MPP)	0.250	3-7,22-26,25-29,44-48,49-53,88-92	2-11-high	-	-	-	-	3-8	-	-	6-11	-	-	-	-	-	-	
synMTS_4_022_mmf1	0.555	Possessing mitochondrial presequence	10(MPP)	0.200	10-14,14-18,29-33,33-37	10-19-high	-	-	-	-	-	-	-	-	-	-	-	13-18	-	-	
synMTS_4_023_mmf1	0.148	No mitochondrial presequence	88(MPP)	0.239	26-30,62-66,85-89	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_024_mmf1	0.845	Possessing mitochondrial presequence	27(MPP)	0.222	29-33	6-15-high	-	-	-	-	-	-	8-13	-	-	-	-	-	-	-	
synMTS_4_025_mmf1	0.078	No mitochondrial presequence	34(MPP), 42(Oct1)	0.206	22-26,34-38,47-51,51-55	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_026_mmf1	0.723	Possessing mitochondrial presequence	80(MPP)	0.225	9-13,55-59,59-63	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_027_mmf1	0.528	Possessing mitochondrial presequence	19(MPP)	0.211	40-44,49-53	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_028_mmf1	0.653	Possessing mitochondrial presequence	40(MPP), 41(Icp55)	0.225	47-51,80-84	8-17-high	-	-	18-23	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_029_mmf1	0.222	No mitochondrial presequence	61(MPP)	0.230	4-8,16-20,33-37,45-49,54-58,58-62,63-67,66-70	13-22-high	-	-	-	-	-	-	-	20-25	-	19-24	-	-	-	-	
synMTS_4_030_mmf1	0.959	Possessing mitochondrial presequence	32(MPP), 33(Icp55)	0.219	18-22,22-26,45-49,60-64,78-82	17-26-high	-	-	-	-	22-27	-	-	-	-	-	-	-	-	-	
synMTS_4_031_mmf1	0.667	Possessing mitochondrial presequence	26(MPP)	0.231	60-64	18-27-high	-	22-27	-	-	-	20-25	-	-	-	-	-	-	-	19-24	
synMTS_4_032_mmf1	0.563	Possessing mitochondrial presequence	7(MPP)	0.143	52-56,67-71	13-22-high	-	-	24-29	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_033_mmf1	0.225	No mitochondrial presequence	86(MPP)	0.233	11-15,21-25	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_034_mmf1	0.629	Possessing mitochondrial presequence	43(MPP)	0.233	2-6,52-56,75-79	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_035_mmf1	0.665	Possessing mitochondrial presequence	15(MPP)	0.267	88-92,91-95	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_036_mmf1	0.473	Possessing mitochondrial presequence	83(MPP)	0.241	13-17,39-43	10-19-high	-	8-13	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_037_mmf1	0.672	Possessing mitochondrial presequence	80(MPP)	0.225	16-20,29-33,43-47,51-55	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_038_mmf1	0.597	Possessing mitochondrial presequence	19(MPP)	0.211	67-71	21-30-high	-	21-26	-	23-28	-	-	-	-	-	-	-	-	-	-	
synMTS_4_039_mmf1	0.424	Possessing mitochondrial presequence	33(MPP)	0.242	1-5,7-11,23-27	21-30-high	-	-	-	-	-	-	-	-	11-16	-	10-15	-	-	-	
synMTS_4_040_mmf1	0.130	No mitochondrial presequence	16(MPP)	0.188	13-17,21-25,30-34,35-39,72-76,81-85,85-89	9-18-high	-	-	-	-	-	-	8-13	-	-	7-12	-	-	-	-	
synMTS_4_041_mmf1	0.389	Possessing mitochondrial presequence	47(MPP)	0.255	55-59,91-95	11-21-high	-	-	-	-	-	25-30	-	-	-	-	-	-	-	24-29	
synMTS_4_042_mmf1	0.181	No mitochondrial presequence	90(MPP)	0.244	34-38,57-61	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_043_mmf1	0.442	Possessing mitochondrial presequence	18(MPP)	0.222	15-19	1-10-high	-	-	-	-	-	-	-	-	-	-	-	14-19	-	-	
synMTS_4_044_mmf1	0.036	No mitochondrial presequence	59(MPP)	0.220		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_045_mmf1	0.355	No mitochondrial presequence	28(MPP)	0.214	12-16,35-39,38-42,41-45,63-67,94-98	9-18-high	-	-	-	3-8,22-27	-	-	-	-	-	-	-	11-16	-	-	
synMTS_4_046_mmf1	0.419	Possessing mitochondrial presequence	32(MPP)	0.250	33-37	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_047_mmf1	0.269	No mitochondrial presequence	54(MPP)	0.241	30-34,38-42	3-12-high	-	-	-	-	-	6-11,22-27	-	-	-	21-26	-	-	-	5-10	
synMTS_4_048_mmf1	0.272	No mitochondrial presequence	19(MPP)	0.211	7-11,17-21,35-39,38-42,61-65,72-76,75-79,82-86,85-89	17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_049_mmf1	0.651	Possessing mitochondrial presequence	37(MPP)	0.270	7-11,35-39,65-69,69-73,85-89,90-94,95-99	15-24-high	-	-	1-6	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_050_mmf1	0.571	Possessing mitochondrial presequence	48(MPP)	0.250	1-5,4-8,7-11,45-49,49-53,65-69	16-25-high	-	-	8-13	-	4-9,7-12	-	-	-	-	-	-	-	-	-	
synMTS_4_051_mmf1	0.474	Possessing mitochondrial presequence	21(MPP)	0.238	18-22,38-42,65-69,68-72,71-75	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_052_mmf1	0.527	Possessing mitochondrial presequence	30(MPP), 31(Icp55)	0.233	12-16,27-31,34-38,37-41,49-53	12-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_053_mmf1	0.149	No mitochondrial presequence	51(MPP)	0.235	4-8,37-41	3-16-low	-	-	-	-	-	-	-	-	-	-	-	3-8	-	-	
synMTS_4_054_mmf1	0.166	No mitochondrial presequence	71(MPP)	0.254	21-25,24-28,27-31,42-46	19-28-high	-	10-15	-	-	21-26,24-29	8-13	-	-	-	-	-	-	-	-	
synMTS_4_055_mmf1	0.141	No mitochondrial presequence	61(MPP)	0.230	27-31,32-36,41-45	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_056_mmf1	0.437	Possessing mitochondrial presequence	26(MPP)	0.231	91-95	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_057_mmf1	0.316	No mitochondrial presequence	54(MPP)	0.241	10-14,13-17,23-27,81-85,90-94	6-15-high	-	-	-	-	10-15	-	-	-	-	-	-	-	-	-	
synMTS_4_058_mmf1	0.418	Possessing mitochondrial presequence	33(MPP)	0.242		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_059_mmf1	0.304	No mitochondrial presequence	15(MPP)	0.200	37-41	9-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_060_mmf1	0.990	Possessing mitochondrial presequence	15(MPP), 16(Icp55)	0.200	27-31,31-35,51-55,54-58	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_061_mmf1	0.179	No mitochondrial presequence	69(MPP), 70(Icp55)	0.217	14-18,26-30,58-62,71-75	11-20-high	-	-	-	-	-	-	-	-	-	-	-	13-18	-	-	
synMTS_4_062_mmf1	0.102	No mitochondrial presequence	62(MPP)	0.226		20-29-high	-	-	-	-	-	-	-	19-24	-	-	-	-	-	-	
synMTS_4_063_mmf1	0.713	Possessing mitochondrial presequence	22(MPP)	0.227	2-6,19-23,80-84	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_064_mmf1	0.255	No mitochondrial presequence	14(MPP)	0.214	51-55,84-88	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_065_mmf1	0.163	No mitochondrial presequence	62(MPP)	0.258	2-6,5-9,21-25,29-33	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_066_mmf1	0.143	No mitochondrial presequence	88(MPP)	0.227	26-30,40-44,68-72	10-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_067_mmf1	0.733	Possessing mitochondrial presequence	64(MPP)	0.250	61-65	5-14-high	-	12-17,25-30	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_068_mmf1	0.756	Possessing mitochondrial presequence	48(MPP)	0.229	7-11,11-15,45-49,63-67	16-25-high	-	-	-	-	11-16	-	-	21-26	-	-	-	-	-	-	
synMTS_4_069_mmf1	0.756	Possessing mitochondrial presequence	44(MPP)	0.250	2-6,10-14,13-17,36-40	12-21-high	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
synMTS_4_070_mmf1	0.860	Possessing mitochondrial presequence	21(MPP)	0.238	2-6,12-16,15-19,39-43,42-46,53-57,56-60,59-63,71-75,79-83,88-92	11-21-high	-	-	-	-	15-20	-	-	-	-	-	-	1-6	2-7	-	
synMTS_4_071_mmf1	0.281	No mitochondrial presequence	11(MPP)	0.182		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_072_mmf1	0.746	Possessing mitochondrial presequence	59(MPP)	0.203	14-18,19-23,23-27,33-37	9-18-high	-	-	-	-	-	-	-	-	17-22	-	-	-	-	-	
synMTS_4_073_mmf1	0.314	No mitochondrial presequence	38(MPP)	0.211	22-26,35-39,40-44,45-49,52-56,80-84	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_074_mmf1	0.483	Possessing mitochondrial presequence	42(MPP)	0.238	30-34,39-43,82-86	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_075_mmf1	0.869	Possessing mitochondrial presequence	86(MPP)	0.244	1-5,43-47,47-51,61-65	6-15-high	-	10-15	-	-	1-6	-	-	-	-	-	-	-	-	-	
synMTS_4_076_mmf1	0.509	Possessing mitochondrial presequence	40(MPP), 41(Icp55)	0.225	16-20,20-24,28-32,32-36,37-41,60-64,68-72,72-76,93-97	15-24-high	-	-	-	-	-	-	-	-	14-19,23-28	-	-	-	-	-	
synMTS_4_077_mmf1	0.686	Possessing mitochondrial presequence	52(MPP)	0.231	3-7,23-27,32-36	15-26-high	-	-	-	-	3-8	-	18-23	-	-	-	-	22-27	-	17-22	
synMTS_4_078_mmf1	0.097	No mitochondrial presequence	71(MPP)	0.225	9-13,18-22	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_079_mmf1	0.540	Possessing mitochondrial presequence	15(MPP)	0.200	2-6,7-11,25-29,42-46,65-69,68-72,73-77,87-91	1-10-low	-	-	-	-	-	-	-	-	-	-	-	1-6,6-11	-	-	
synMTS_4_080_mmf1	0.336	No mitochondrial presequence	26(MPP)	0.231	23-27,38-42,42-46	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_081_mmf1	0.383	No mitochondrial presequence	15(MPP), 16(Icp55)	0.200	12-16,32-36,42-46,62-66	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_082_mmf1	0.341	No mitochondrial presequence	80(MPP)	0.237	2-6,17-21,26-30,60-64	13-22-high	-	7-12	-	-	2-7	5-10	-	-	-	-	-	-	-	-	
synMTS_4_083_mmf1	0.265	No mitochondrial presequence	72(MPP), 73(Icp55)	0.264	2-6,43-47	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_084_mmf1	0.818	Possessing mitochondrial presequence	13(MPP)	0.231	16-20,88-92	15-24-high	-	9-14	-	-	-	19-24	-	-	14-19	-	13-18	-	-	-	
synMTS_4_085_mmf1	0.652	Possessing mitochondrial presequence	55(MPP), 56(Icp55)	0.255	33-37	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_086_mmf1	0.398	Possessing mitochondrial presequence	25(MPP)	0.240	9-13,13-17,17-21,22-26	21-30-high	-	-	-	-	-	-	-	-	-	-	-	21-26	-	-	
synMTS_4_087_mmf1	0.615	Possessing mitochondrial presequence	55(MPP)	0.255	16-20,20-24,27-31,30-34,33-37,36-40,41-45,52-56,63-67,77-81	15-24-high	-	-	-	-	16-21	-	-	-	-	-	-	-	-	-	
synMTS_4_088_mmf1	0.583	Possessing mitochondrial presequence	69(MPP)	0.232	39-43	2-11-high	-	8-13	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_089_mmf1	0.822	Possessing mitochondrial presequence	33(MPP)	0.242	14-18,19-23,52-56,60-64	7-16-high	-	-	-	-	19-24	-	-	-	-	-	-	-	-	-	
synMTS_4_090_mmf1	0.369	No mitochondrial presequence	65(MPP), 66(Icp55)	0.231	4-8,17-21,45-49,50-54,58-62,62-66	21-30-high	-	-	-	-	-	-	-	22-27	-	21-26	-	3-8,16-21	-	-	
synMTS_4_091_mmf1	0.429	Possessing mitochondrial presequence	31(MPP)	0.226	3-7,6-10,11-15,49-53	2-11-high	-	-	-	-	-	-	-	-	-	-	-	2-7,10-15	-	-	
synMTS_4_092_mmf1	0.427	Possessing mitochondrial presequence	13(MPP)	0.231	5-9,30-34,34-38	10-19-high	-	25-30	-	-	-	23-28	-	-	-	-	-	-	-	-	
synMTS_4_093_mmf1	0.871	Possessing mitochondrial presequence	39(MPP), 40(Icp55)	0.231	36-40,85-89	8-17-high	-	-	-	-	-	-	10-15	-	-	-	-	-	-	-	
synMTS_4_094_mmf1	0.094	No mitochondrial presequence	95(MPP)	0.242	10-14,14-18,71-75,75-79	10-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_095_mmf1	0.826	Possessing mitochondrial presequence	38(MPP)	0.237	15-19,61-65	10-19-high	-	-	-	16-21	-	-	-	-	-	-	-	-	-	-	
synMTS_4_096_mmf1	0.232	No mitochondrial presequence	56(MPP)	0.232	4-8,33-37,36-40,40-44	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_097_mmf1	0.560	Possessing mitochondrial presequence	59(MPP)	0.220	12-16,16-20,21-25	10-20-high	-	-	-	-	-	-	-	-	19-24	-	-	15-20	12-17	-	
synMTS_4_098_mmf1	0.431	Possessing mitochondrial presequence	70(MPP)	0.243	21-25	20-30-high	-	-	-	-	-	-	-	-	-	-	-	20-25	-	-	
synMTS_4_099_mmf1	0.903	Possessing mitochondrial presequence	80(MPP)	0.237	13-17,41-45,44-48,56-60,60-64	8-17-high	-	-	-	-	-	17-22	-	-	-	16-21	-	-	-	-	
synMTS_4_100_mmf1	0.576	Possessing mitochondrial presequence	12(MPP)	0.167	17-21,20-24,24-28,28-32,35-39	17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_101_mmf1	0.194	No mitochondrial presequence	12(MPP)	0.167	31-35,47-51,57-61,80-84,86-90	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_102_mmf1	0.189	No mitochondrial presequence	90(MPP)	0.256	21-25,25-29,28-32,32-36,36-40,44-48,70-74	19-29-high	-	-	-	-	25-30	-	-	-	-	-	-	-	-	-	
synMTS_4_103_mmf1	0.163	No mitochondrial presequence	68(MPP)	0.250		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_104_mmf1	0.532	Possessing mitochondrial presequence	31(MPP)	0.226	12-16,54-58,57-61,85-89	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_105_mmf1	0.490	Possessing mitochondrial presequence	19(MPP)	0.211	76-80	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_106_mmf1	0.690	Possessing mitochondrial presequence	81(MPP)	0.247	22-26,46-50,56-60	18-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_107_mmf1	0.377	No mitochondrial presequence	14(MPP)	0.214	4-8,8-12,16-20,43-47,46-50,74-78,79-83,89-93,93-97	4-13-high	-	-	-	-	8-13	20-25	-	-	-	19-24	-	-	-	-	
synMTS_4_108_mmf1	0.378	No mitochondrial presequence	49(MPP), 50(Icp55)	0.224	21-25	3-12-high	-	-	-	-	-	-	3-8	-	-	25-30	-	-	-	-	
synMTS_4_109_mmf1	0.531	Possessing mitochondrial presequence	28(MPP), 29(Icp55)	0.250	13-17,21-25,34-38,74-78,90-94	20-29-high	-	-	-	-	-	-	-	25-30	-	24-29	-	-	-	-	
synMTS_4_110_mmf1	0.706	Possessing mitochondrial presequence	12(MPP)	0.250	18-22,26-30,57-61,74-78	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_111_mmf1	0.192	No mitochondrial presequence	23(MPP)	0.261	14-18,34-38,67-71	10-21-high	-	19-24	-	-	-	17-22	-	25-30	-	24-29	-	-	-	-	
synMTS_4_112_mmf1	0.152	No mitochondrial presequence	37(MPP)	0.270	27-31,31-35,83-87,86-90	15-24-high	-	11-16	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_113_mmf1	0.955	Possessing mitochondrial presequence	62(MPP), 63(Icp55)	0.242	33-37	14-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_114_mmf1	0.452	Possessing mitochondrial presequence	15(MPP)	0.200		6-15-high	-	-	5-10	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_115_mmf1	0.090	No mitochondrial presequence	71(MPP)	0.268	16-20,25-29,51-55	14-24-high	-	4-9	-	-	25-30	-	-	-	-	-	-	-	-	-	
synMTS_4_116_mmf1	0.303	No mitochondrial presequence	34(MPP)	0.235	4-8,7-11,12-16,45-49	4-13-high	-	19-24	-	-	4-9	-	-	-	-	-	-	11-16	12-17	-	
synMTS_4_117_mmf1	0.738	Possessing mitochondrial presequence	50(MPP)	0.240	3-7,31-35,66-70,74-78	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_118_mmf1	0.135	No mitochondrial presequence	19(MPP)	0.211	17-21,21-25,25-29,29-33,38-42,41-45	18-27-high	-	-	-	-	-	-	-	-	15-20	-	-	24-29	-	-	
synMTS_4_119_mmf1	0.215	No mitochondrial presequence	87(MPP)	0.241	11-15,41-45	7-16-high	-	-	-	-	-	-	14-19	-	-	-	-	-	-	-	
synMTS_4_120_mmf1	0.215	No mitochondrial presequence	26(MPP)	0.231	42-46,45-49,49-53,61-65,68-72,71-75	2-11-high	-	-	-	-	-	-	-	-	-	-	18-23	-	-	-	
synMTS_4_121_mmf1	0.190	No mitochondrial presequence	55(MPP)	0.236	28-32,31-35,62-66	9-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_122_mmf1	0.232	No mitochondrial presequence	86(MPP)	0.244	7-11,28-32,55-59	6-15-high	-	-	-	-	-	-	-	-	-	-	19-24	-	-	-	
synMTS_4_123_mmf1	0.389	Possessing mitochondrial presequence	38(MPP)	0.237	30-34	5-16-high	-	-	-	-	-	4-9,12-17	-	-	-	3-8	-	-	-	-	
